390
1,0.000000,0.000000,0.000000,2
2,1.000000,0.000000,0.000000,2
3,1.000000,10.000000,0.000000,4
4,0.000000,10.000000,0.000000,4
5,0.000000,0.000000,0.200000,2
6,1.000000,0.000000,0.200000,2
7,1.000000,10.000000,0.200000,4
8,0.000000,10.000000,0.200000,4
9,0.250000,0.000000,0.000000,2
10,0.500000,0.000000,0.000000,2
11,0.750000,0.000000,0.000000,2
12,1.000000,0.400000,0.000000,0
13,1.000000,0.800000,0.000000,0
14,1.000000,1.200000,0.000000,0
15,1.000000,1.600000,0.000000,0
16,1.000000,2.000000,0.000000,0
17,1.000000,2.400000,0.000000,0
18,1.000000,2.800000,0.000000,0
19,1.000000,3.200000,0.000000,0
20,1.000000,3.600000,0.000000,0
21,1.000000,4.000000,0.000000,0
22,1.000000,4.400000,0.000000,0
23,1.000000,4.800000,0.000000,0
24,1.000000,5.200000,0.000000,0
25,1.000000,5.600000,0.000000,0
26,1.000000,6.000000,0.000000,0
27,1.000000,6.400000,0.000000,0
28,1.000000,6.800000,0.000000,0
29,1.000000,7.200000,0.000000,0
30,1.000000,7.600000,0.000000,0
31,1.000000,8.000000,0.000000,0
32,1.000000,8.400000,0.000000,0
33,1.000000,8.800000,0.000000,0
34,1.000000,9.200000,0.000000,0
35,1.000000,9.600000,0.000000,0
36,0.750000,10.000000,0.000000,4
37,0.500000,10.000000,0.000000,4
38,0.250000,10.000000,0.000000,4
39,0.000000,9.600000,0.000000,0
40,0.000000,9.200000,0.000000,0
41,0.000000,8.800000,0.000000,0
42,0.000000,8.400000,0.000000,0
43,0.000000,8.000000,0.000000,0
44,0.000000,7.600000,0.000000,0
45,0.000000,7.200000,0.000000,0
46,0.000000,6.800000,0.000000,0
47,0.000000,6.400000,0.000000,0
48,0.000000,6.000000,0.000000,0
49,0.000000,5.600000,0.000000,0
50,0.000000,5.200000,0.000000,0
51,0.000000,4.800000,0.000000,0
52,0.000000,4.400000,0.000000,0
53,0.000000,4.000000,0.000000,0
54,0.000000,3.600000,0.000000,0
55,0.000000,3.200000,0.000000,0
56,0.000000,2.800000,0.000000,0
57,0.000000,2.400000,0.000000,0
58,0.000000,2.000000,0.000000,0
59,0.000000,1.600000,0.000000,0
60,0.000000,1.200000,0.000000,0
61,0.000000,0.800000,0.000000,0
62,0.000000,0.400000,0.000000,0
63,0.250000,0.000000,0.200000,2
64,0.500000,0.000000,0.200000,2
65,0.750000,0.000000,0.200000,2
66,1.000000,0.400000,0.200000,0
67,1.000000,0.800000,0.200000,0
68,1.000000,1.200000,0.200000,0
69,1.000000,1.600000,0.200000,0
70,1.000000,2.000000,0.200000,0
71,1.000000,2.400000,0.200000,0
72,1.000000,2.800000,0.200000,0
73,1.000000,3.200000,0.200000,0
74,1.000000,3.600000,0.200000,0
75,1.000000,4.000000,0.200000,0
76,1.000000,4.400000,0.200000,0
77,1.000000,4.800000,0.200000,0
78,1.000000,5.200000,0.200000,0
79,1.000000,5.600000,0.200000,0
80,1.000000,6.000000,0.200000,0
81,1.000000,6.400000,0.200000,0
82,1.000000,6.800000,0.200000,0
83,1.000000,7.200000,0.200000,0
84,1.000000,7.600000,0.200000,0
85,1.000000,8.000000,0.200000,0
86,1.000000,8.400000,0.200000,0
87,1.000000,8.800000,0.200000,0
88,1.000000,9.200000,0.200000,0
89,1.000000,9.600000,0.200000,0
90,0.750000,10.000000,0.200000,4
91,0.500000,10.000000,0.200000,4
92,0.250000,10.000000,0.200000,4
93,0.000000,9.600000,0.200000,0
94,0.000000,9.200000,0.200000,0
95,0.000000,8.800000,0.200000,0
96,0.000000,8.400000,0.200000,0
97,0.000000,8.000000,0.200000,0
98,0.000000,7.600000,0.200000,0
99,0.000000,7.200000,0.200000,0
100,0.000000,6.800000,0.200000,0
101,0.000000,6.400000,0.200000,0
102,0.000000,6.000000,0.200000,0
103,0.000000,5.600000,0.200000,0
104,0.000000,5.200000,0.200000,0
105,0.000000,4.800000,0.200000,0
106,0.000000,4.400000,0.200000,0
107,0.000000,4.000000,0.200000,0
108,0.000000,3.600000,0.200000,0
109,0.000000,3.200000,0.200000,0
110,0.000000,2.800000,0.200000,0
111,0.000000,2.400000,0.200000,0
112,0.000000,2.000000,0.200000,0
113,0.000000,1.600000,0.200000,0
114,0.000000,1.200000,0.200000,0
115,0.000000,0.800000,0.200000,0
116,0.000000,0.400000,0.200000,0
117,0.000000,0.000000,0.100000,2
118,1.000000,0.000000,0.100000,2
119,1.000000,10.000000,0.100000,4
120,0.000000,10.000000,0.100000,4
121,0.250000,0.400000,0.000000,0
122,0.250000,0.800000,0.000000,0
123,0.250000,1.200000,0.000000,0
124,0.250000,1.600000,0.000000,0
125,0.250000,2.000000,0.000000,0
126,0.250000,2.400000,0.000000,0
127,0.250000,2.800000,0.000000,0
128,0.250000,3.200000,0.000000,0
129,0.250000,3.600000,0.000000,0
130,0.250000,4.000000,0.000000,0
131,0.250000,4.400000,0.000000,0
132,0.250000,4.800000,0.000000,0
133,0.250000,5.200000,0.000000,0
134,0.250000,5.600000,0.000000,0
135,0.250000,6.000000,0.000000,0
136,0.250000,6.400000,0.000000,0
137,0.250000,6.800000,0.000000,0
138,0.250000,7.200000,0.000000,0
139,0.250000,7.600000,0.000000,0
140,0.250000,8.000000,0.000000,0
141,0.250000,8.400000,0.000000,0
142,0.250000,8.800000,0.000000,0
143,0.250000,9.200000,0.000000,0
144,0.250000,9.600000,0.000000,0
145,0.500000,0.400000,0.000000,0
146,0.500000,0.800000,0.000000,0
147,0.500000,1.200000,0.000000,0
148,0.500000,1.600000,0.000000,0
149,0.500000,2.000000,0.000000,0
150,0.500000,2.400000,0.000000,0
151,0.500000,2.800000,0.000000,0
152,0.500000,3.200000,0.000000,0
153,0.500000,3.600000,0.000000,0
154,0.500000,4.000000,0.000000,0
155,0.500000,4.400000,0.000000,0
156,0.500000,4.800000,0.000000,0
157,0.500000,5.200000,0.000000,0
158,0.500000,5.600000,0.000000,0
159,0.500000,6.000000,0.000000,0
160,0.500000,6.400000,0.000000,0
161,0.500000,6.800000,0.000000,0
162,0.500000,7.200000,0.000000,0
163,0.500000,7.600000,0.000000,0
164,0.500000,8.000000,0.000000,0
165,0.500000,8.400000,0.000000,0
166,0.500000,8.800000,0.000000,0
167,0.500000,9.200000,0.000000,0
168,0.500000,9.600000,0.000000,0
169,0.750000,0.400000,0.000000,0
170,0.750000,0.800000,0.000000,0
171,0.750000,1.200000,0.000000,0
172,0.750000,1.600000,0.000000,0
173,0.750000,2.000000,0.000000,0
174,0.750000,2.400000,0.000000,0
175,0.750000,2.800000,0.000000,0
176,0.750000,3.200000,0.000000,0
177,0.750000,3.600000,0.000000,0
178,0.750000,4.000000,0.000000,0
179,0.750000,4.400000,0.000000,0
180,0.750000,4.800000,0.000000,0
181,0.750000,5.200000,0.000000,0
182,0.750000,5.600000,0.000000,0
183,0.750000,6.000000,0.000000,0
184,0.750000,6.400000,0.000000,0
185,0.750000,6.800000,0.000000,0
186,0.750000,7.200000,0.000000,0
187,0.750000,7.600000,0.000000,0
188,0.750000,8.000000,0.000000,0
189,0.750000,8.400000,0.000000,0
190,0.750000,8.800000,0.000000,0
191,0.750000,9.200000,0.000000,0
192,0.750000,9.600000,0.000000,0
193,0.250000,0.000000,0.100000,2
194,0.500000,0.000000,0.100000,2
195,0.750000,0.000000,0.100000,2
196,1.000000,0.400000,0.100000,0
197,1.000000,0.800000,0.100000,0
198,1.000000,1.200000,0.100000,0
199,1.000000,1.600000,0.100000,0
200,1.000000,2.000000,0.100000,0
201,1.000000,2.400000,0.100000,0
202,1.000000,2.800000,0.100000,0
203,1.000000,3.200000,0.100000,0
204,1.000000,3.600000,0.100000,0
205,1.000000,4.000000,0.100000,0
206,1.000000,4.400000,0.100000,0
207,1.000000,4.800000,0.100000,0
208,1.000000,5.200000,0.100000,0
209,1.000000,5.600000,0.100000,0
210,1.000000,6.000000,0.100000,0
211,1.000000,6.400000,0.100000,0
212,1.000000,6.800000,0.100000,0
213,1.000000,7.200000,0.100000,0
214,1.000000,7.600000,0.100000,0
215,1.000000,8.000000,0.100000,0
216,1.000000,8.400000,0.100000,0
217,1.000000,8.800000,0.100000,0
218,1.000000,9.200000,0.100000,0
219,1.000000,9.600000,0.100000,0
220,0.750000,10.000000,0.100000,4
221,0.500000,10.000000,0.100000,4
222,0.250000,10.000000,0.100000,4
223,0.000000,9.600000,0.100000,0
224,0.000000,9.200000,0.100000,0
225,0.000000,8.800000,0.100000,0
226,0.000000,8.400000,0.100000,0
227,0.000000,8.000000,0.100000,0
228,0.000000,7.600000,0.100000,0
229,0.000000,7.200000,0.100000,0
230,0.000000,6.800000,0.100000,0
231,0.000000,6.400000,0.100000,0
232,0.000000,6.000000,0.100000,0
233,0.000000,5.600000,0.100000,0
234,0.000000,5.200000,0.100000,0
235,0.000000,4.800000,0.100000,0
236,0.000000,4.400000,0.100000,0
237,0.000000,4.000000,0.100000,0
238,0.000000,3.600000,0.100000,0
239,0.000000,3.200000,0.100000,0
240,0.000000,2.800000,0.100000,0
241,0.000000,2.400000,0.100000,0
242,0.000000,2.000000,0.100000,0
243,0.000000,1.600000,0.100000,0
244,0.000000,1.200000,0.100000,0
245,0.000000,0.800000,0.100000,0
246,0.000000,0.400000,0.100000,0
247,0.250000,0.400000,0.200000,0
248,0.250000,0.800000,0.200000,0
249,0.250000,1.200000,0.200000,0
250,0.250000,1.600000,0.200000,0
251,0.250000,2.000000,0.200000,0
252,0.250000,2.400000,0.200000,0
253,0.250000,2.800000,0.200000,0
254,0.250000,3.200000,0.200000,0
255,0.250000,3.600000,0.200000,0
256,0.250000,4.000000,0.200000,0
257,0.250000,4.400000,0.200000,0
258,0.250000,4.800000,0.200000,0
259,0.250000,5.200000,0.200000,0
260,0.250000,5.600000,0.200000,0
261,0.250000,6.000000,0.200000,0
262,0.250000,6.400000,0.200000,0
263,0.250000,6.800000,0.200000,0
264,0.250000,7.200000,0.200000,0
265,0.250000,7.600000,0.200000,0
266,0.250000,8.000000,0.200000,0
267,0.250000,8.400000,0.200000,0
268,0.250000,8.800000,0.200000,0
269,0.250000,9.200000,0.200000,0
270,0.250000,9.600000,0.200000,0
271,0.500000,0.400000,0.200000,0
272,0.500000,0.800000,0.200000,0
273,0.500000,1.200000,0.200000,0
274,0.500000,1.600000,0.200000,0
275,0.500000,2.000000,0.200000,0
276,0.500000,2.400000,0.200000,0
277,0.500000,2.800000,0.200000,0
278,0.500000,3.200000,0.200000,0
279,0.500000,3.600000,0.200000,0
280,0.500000,4.000000,0.200000,0
281,0.500000,4.400000,0.200000,0
282,0.500000,4.800000,0.200000,0
283,0.500000,5.200000,0.200000,0
284,0.500000,5.600000,0.200000,0
285,0.500000,6.000000,0.200000,0
286,0.500000,6.400000,0.200000,0
287,0.500000,6.800000,0.200000,0
288,0.500000,7.200000,0.200000,0
289,0.500000,7.600000,0.200000,0
290,0.500000,8.000000,0.200000,0
291,0.500000,8.400000,0.200000,0
292,0.500000,8.800000,0.200000,0
293,0.500000,9.200000,0.200000,0
294,0.500000,9.600000,0.200000,0
295,0.750000,0.400000,0.200000,0
296,0.750000,0.800000,0.200000,0
297,0.750000,1.200000,0.200000,0
298,0.750000,1.600000,0.200000,0
299,0.750000,2.000000,0.200000,0
300,0.750000,2.400000,0.200000,0
301,0.750000,2.800000,0.200000,0
302,0.750000,3.200000,0.200000,0
303,0.750000,3.600000,0.200000,0
304,0.750000,4.000000,0.200000,0
305,0.750000,4.400000,0.200000,0
306,0.750000,4.800000,0.200000,0
307,0.750000,5.200000,0.200000,0
308,0.750000,5.600000,0.200000,0
309,0.750000,6.000000,0.200000,0
310,0.750000,6.400000,0.200000,0
311,0.750000,6.800000,0.200000,0
312,0.750000,7.200000,0.200000,0
313,0.750000,7.600000,0.200000,0
314,0.750000,8.000000,0.200000,0
315,0.750000,8.400000,0.200000,0
316,0.750000,8.800000,0.200000,0
317,0.750000,9.200000,0.200000,0
318,0.750000,9.600000,0.200000,0
319,0.250000,0.400000,0.100000,0
320,0.250000,0.800000,0.100000,0
321,0.250000,1.200000,0.100000,0
322,0.250000,1.600000,0.100000,0
323,0.250000,2.000000,0.100000,0
324,0.250000,2.400000,0.100000,0
325,0.250000,2.800000,0.100000,0
326,0.250000,3.200000,0.100000,0
327,0.250000,3.600000,0.100000,0
328,0.250000,4.000000,0.100000,0
329,0.250000,4.400000,0.100000,0
330,0.250000,4.800000,0.100000,0
331,0.250000,5.200000,0.100000,0
332,0.250000,5.600000,0.100000,0
333,0.250000,6.000000,0.100000,0
334,0.250000,6.400000,0.100000,0
335,0.250000,6.800000,0.100000,0
336,0.250000,7.200000,0.100000,0
337,0.250000,7.600000,0.100000,0
338,0.250000,8.000000,0.100000,0
339,0.250000,8.400000,0.100000,0
340,0.250000,8.800000,0.100000,0
341,0.250000,9.200000,0.100000,0
342,0.250000,9.600000,0.100000,0
343,0.500000,0.400000,0.100000,0
344,0.500000,0.800000,0.100000,0
345,0.500000,1.200000,0.100000,0
346,0.500000,1.600000,0.100000,0
347,0.500000,2.000000,0.100000,0
348,0.500000,2.400000,0.100000,0
349,0.500000,2.800000,0.100000,0
350,0.500000,3.200000,0.100000,0
351,0.500000,3.600000,0.100000,0
352,0.500000,4.000000,0.100000,0
353,0.500000,4.400000,0.100000,0
354,0.500000,4.800000,0.100000,0
355,0.500000,5.200000,0.100000,0
356,0.500000,5.600000,0.100000,0
357,0.500000,6.000000,0.100000,0
358,0.500000,6.400000,0.100000,0
